74,37.15864109,5.357621113,0.989551132,74,0.158119658,68.816,9.70668462,171,0.432748538
22,13.40706022,5.476475419,0.912768623,22,0.333333333,29.202,5.292567428,47,0.468085106
18,11.80043204,2.6216904,0.975008168,18,0.28125,21.18,4.787307365,25,0.72
4,3.435908801,1.691507428,0.870424023,4,0.666666667,4.408,2.256758334,4,1
24,19.33252889,2.65162296,0.990549097,24,0.333333333,36.562,5.527906392,43,0.558139535
5,4.253087215,1.943686139,0.88946364,5,0.625,6.55,2.523132522,5,1
4,3.435908801,1.691507428,0.870424023,4,0.666666667,4.408,2.256758334,4,1
622,66.131957,25.38136592,0.923416742,633,0.22462983,372.439,28.14169499,1549,0.401549387
2,2.309401077,1.154700538,0.866025404,2,1,1.96,1.595769122,2,1
85,36.57104258,7.143320909,0.980738124,85,0.293103448,87.168,10.4031419,197,0.431472081
25,20.60310107,3.170314301,0.98809023,25,0.367647059,36.165,5.641895835,49,0.510204082
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1
7,3.879126068,2.918391133,0.658784019,7,0.583333333,7.592,2.985410661,8,0.875
10,4.89028361,3.103512991,0.772817417,10,0.625,9.37,3.568248232,11,0.909090909
39,13.95936226,8.868836337,0.772238714,39,0.375,49.232,7.04672564,79,0.493670886
4,3.651483717,1.825741858,0.866025404,4,0.666666667,5.053,2.256758334,5,0.8
24,14.63889762,5.94721305,0.913757083,24,0.24,32.452,5.527906392,51,0.470588235
3,2.581988897,1.763834207,0.730296743,3,0.75,3.093,1.954410048,3,1
28,22.52418048,2.437253669,0.994128483,28,0.245614035,39.837,5.970821321,47,0.595744681
12,8.634567068,3.248901761,0.926511318,12,0.333333333,16.499,3.908820095,19,0.631578947
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1
2,2.309401077,1.154700538,0.866025404,2,1,1.96,1.595769122,2,1
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1
3,3.464101615,1.154700538,0.942809042,3,1,3.92,1.954410048,3,1
2,2.309401077,1.154700538,0.866025404,2,1,1.96,1.595769122,2,1
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1
9,7.724292221,1.856453823,0.97068885,9,0.375,11.909,3.385137501,11,0.818181818
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1
33,19.14074126,4.656154435,0.969961411,33,0.277310924,38.845,6.482044814,70,0.471428571
18,14.38143347,2.128942444,0.988982259,18,0.272727273,22.958,4.787307365,25,0.72
5,4.163331999,1.803699901,0.901281139,5,0.555555556,5.814,2.523132522,5,1
9,8.887578561,1.640109653,0.98282509,9,0.5625,14.208,3.385137501,11,0.818181818
30,22.21034737,5.748663884,0.965923377,30,0.185185185,44.518,6.180387232,77,0.38961039
8,5.96144064,2.47545797,0.909709653,8,0.533333333,10.106,3.191538243,10,0.8
68,22.53292602,6.374392008,0.959151671,68,0.302222222,64.011,9.304852983,122,0.557377049
2,2.309401077,1.154700538,0.866025404,2,1,1.96,1.595769122,2,1
2,2.309401077,1.154700538,0.866025404,2,1,1.96,1.595769122,2,1
2,2.309401077,1.154700538,0.866025404,2,1,1.96,1.595769122,2,1
10,6.150264696,2.200206997,0.933820527,10,0.833333333,10.288,3.568248232,10,1
5,4.492622032,1.72134074,0.923686818,5,0.625,6.368,2.523132522,5,1
5,4.163331999,1.803699901,0.901281139,5,0.555555556,5.814,2.523132522,5,1
17,16.27010414,1.8336146,0.993629243,17,0.404761905,26.456,4.652426492,25,0.68
5,4.492622032,1.72134074,0.923686818,5,0.625,6.368,2.523132522,5,1
4,4.618802154,1.154700538,0.968245837,4,1,5.88,2.256758334,4,1
17,13.3781982,2.174521077,0.986701601,17,0.708333333,23.851,4.652426492,22,0.772727273
18,15.39139119,2.023050062,0.99132408,18,0.276923077,26.117,4.787307365,26,0.692307692
2,2.309401077,1.154700538,0.866025404,2,1,1.96,1.595769122,2,1
2,2.309401077,1.154700538,0.866025404,2,1,1.96,1.595769122,2,1
34,29.39480545,3.140807937,0.994275251,34,0.226666667,50.15,6.579524642,69,0.492753623
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1
20,9.776416938,3.683522569,0.926304265,20,0.5,20.51,5.046265044,28,0.714285714
6,4.9852329,1.774106236,0.934534598,6,0.5,7.22,2.763953196,6,1
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1
27,20.65348848,2.443590913,0.992976266,27,0.375,35.454,5.863230143,43,0.627906977
3,3.464101615,1.154700538,0.942809042,3,1,3.92,1.954410048,3,1
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1
4,3.055050463,2.081665999,0.731925055,4,0.666666667,4.59,2.256758334,4,1
35,27.91447315,7.010944673,0.96794609,35,0.159090909,54.55,6.675581178,126,0.277777778
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1
5,4.492622032,1.72134074,0.923686818,5,0.625,6.368,2.523132522,5,1
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1
2,2.309401077,1.154700538,0.866025404,2,1,1.96,1.595769122,2,1
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1
12,8.281919245,2.177876707,0.964804656,12,0.428571429,13.588,3.908820095,14,0.857142857
2,2.309401077,1.154700538,0.866025404,2,1,1.96,1.595769122,2,1
31,18.47871529,3.903199379,0.977437083,31,0.2421875,34.834,6.282549314,54,0.574074074
17,9.335747738,3.505077367,0.926843913,17,0.425,18.36,4.652426492,26,0.653846154
9,7.602902728,2.303688613,0.952990176,9,0.375,12.546,3.385137501,12,0.75
2,2.309401077,1.154700538,0.866025404,2,1,1.96,1.595769122,2,1
3,3.464101615,1.154700538,0.942809042,3,1,3.92,1.954410048,3,1
32,23.24373157,3.632145942,0.98771541,32,0.363636364,45.279,6.383076486,62,0.516129032
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1
6,5.664081528,1.740486012,0.951617606,6,0.6,8.328,2.763953196,7,0.857142857
2,2.309401077,1.154700538,0.866025404,2,1,1.96,1.595769122,2,1
5,5.773502692,1.154700538,0.979795897,5,1,7.84,2.523132522,5,1
2,2.309401077,1.154700538,0.866025404,2,1,1.96,1.595769122,2,1
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1
7,3.763583333,2.727798137,0.688972486,7,0.777777778,6.831,2.985410661,8,0.875
4,4.618802154,1.154700538,0.968245837,4,1,5.88,2.256758334,4,1
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1
6,6.92820323,1.154700538,0.986013297,6,1,9.8,2.763953196,6,1
4,4.618802154,1.154700538,0.968245837,4,1,5.88,2.256758334,4,1
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1
73,18.33134275,11.4671812,0.780183653,73,0.331818182,74.605,9.64087583,162,0.450617284
34,12.76114401,8.106544516,0.772304779,34,0.386363636,36.91,6.579524642,62,0.548387097
48,15.00973191,5.545859645,0.92923699,50,0.335664336,36.728,7.81764019,65,0.738461538
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1
1693,104.4971422,36.7648989,0.936065103,1779,0.298589065,644.71,46.42838086,3707,0.456703534
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1
37,22.1776027,3.024299954,0.990658346,37,0.264285714,42.707,6.863662518,59,0.627118644
4,4.618802154,1.154700538,0.968245837,4,1,5.88,2.256758334,4,1
20,18.98629326,2.233234154,0.993058263,20,0.3125,32.08,5.046265044,33,0.606060606
2,2.309401077,1.154700538,0.866025404,2,1,1.96,1.595769122,2,1
7,6.654453265,1.67125153,0.967948741,7,0.583333333,10.288,2.985410661,8,0.875
6,3.464101615,2.309401077,0.745355992,6,1,5.516,2.763953196,6,1
7,8.082903769,1.154700538,0.989743319,7,1,11.76,2.985410661,7,1
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1
12,9.398268204,2.561531507,0.96214061,12,0.444444444,16.838,3.908820095,16,0.75
3,2.581988897,1.763834207,0.730296743,3,0.75,3.093,1.954410048,3,1
5,4.492622032,1.72134074,0.923686818,5,0.625,6.368,2.523132522,6,0.833333333
5,4.492622032,1.72134074,0.923686818,5,0.625,6.368,2.523132522,5,1
2,2.309401077,1.154700538,0.866025404,2,1,1.96,1.595769122,2,1
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1
5,5.773502692,1.154700538,0.979795897,5,1,7.84,2.523132522,5,1
6,6.92820323,1.154700538,0.986013297,6,1,9.8,2.763953196,6,1
9,8.887578561,1.640109653,0.98282509,9,0.5625,14.208,3.385137501,12,0.75
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1
155,85.24563733,6.565586171,0.997029578,155,0.097668557,160.656,14.04820734,479,0.323590814
6,6.121380989,1.724279335,0.959507985,6,0.6,8.973,2.763953196,7,0.857142857
437,132.7659395,9.854729303,0.997241421,440,0.068345324,363.194,23.58825303,1232,0.354707792
2,2.309401077,1.154700538,0.866025404,2,1,1.96,1.595769122,2,1
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1
3,3.464101615,1.154700538,0.942809042,3,1,3.92,1.954410048,3,1
13,12.45146332,1.860657755,0.988771875,13,0.393939394,20.576,4.068428945,19,0.684210526
7,6.654453265,1.67125153,0.967948741,7,0.583333333,10.288,2.985410661,8,0.875
19,16.85121603,2.356020044,0.990177918,19,0.316666667,30.12,4.918490759,30,0.633333333
4,4.618802154,1.154700538,0.968245837,4,1,5.88,2.256758334,4,1
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1
6,5.514176181,1.836202282,0.942928004,6,0.6,8.51,2.763953196,7,0.857142857
2,2.309401077,1.154700538,0.866025404,2,1,1.96,1.595769122,2,1
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1
23,17.72645199,2.925841661,0.986284344,23,0.410714286,29.764,5.41151638,42,0.547619048
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1
10,10.24187559,1.700191475,0.986125093,10,0.555555556,16.168,3.568248232,13,0.769230769
28,12.00788178,5.688144936,0.880685764,28,0.388888889,31.394,5.970821321,47,0.595744681
18,15.06235651,2.009725512,0.99105864,18,0.346153846,25.836,4.787307365,27,0.666666667
3,3.464101615,1.154700538,0.942809042,3,1,3.92,1.954410048,3,1
8,5.033222957,2.254624876,0.894059341,8,0.8,8.328,3.191538243,8,1
2,2.309401077,1.154700538,0.866025404,2,1,1.96,1.595769122,2,1
2,2.309401077,1.154700538,0.866025404,2,1,1.96,1.595769122,2,1
42,33.94743823,3.286405683,0.995303012,42,0.25,57.246,7.312732791,84,0.5
4,3.435908801,1.691507428,0.870424023,4,0.666666667,4.408,2.256758334,4,1
23,8.079536649,3.980605623,0.870211995,23,0.575,17.045,5.41151638,25,0.92
6,6.92820323,1.154700538,0.986013297,6,1,9.8,2.763953196,6,1
6,6.121380989,1.724279335,0.959507985,6,0.6,8.973,2.763953196,7,0.857142857
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1
2,2.309401077,1.154700538,0.866025404,2,1,1.96,1.595769122,2,1
2,2.309401077,1.154700538,0.866025404,2,1,1.96,1.595769122,2,1
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1
4,4.618802154,1.154700538,0.968245837,4,1,5.88,2.256758334,4,1
3,3.464101615,1.154700538,0.942809042,3,1,3.92,1.954410048,3,1
117,37.6525224,7.649101681,0.979147673,117,0.172058824,87.631,12.20528684,224,0.522321429
17,13.33805584,2.266414672,0.985457702,17,0.309090909,21.916,4.652426492,25,0.68
2,2.309401077,1.154700538,0.866025404,2,1,1.96,1.595769122,2,1
16,12.15682648,2.693183351,0.975152032,16,0.363636364,21.428,4.513516668,26,0.615384615
11,7.094688742,2.227141104,0.949450536,11,0.785714286,12.248,3.742410319,11,1
10,10.24187559,1.700191475,0.986125093,10,0.555555556,16.168,3.568248232,13,0.769230769
10,10.24187559,1.700191475,0.986125093,10,0.555555556,16.168,3.568248232,13,0.769230769
11,6.757161553,2.489481284,0.929658997,11,0.611111111,11.512,3.742410319,13,0.846153846
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1
172,76.69637565,4.579803169,0.998215561,172,0.129129129,161.591,14.79855404,367,0.46866485
34,24.51458942,2.874391429,0.993102162,34,0.295652174,46.594,6.579524642,59,0.576271186
5,4.253087215,1.943686139,0.88946364,5,0.625,6.55,2.523132522,5,1
31,11.20902226,4.00162969,0.934104086,31,0.46969697,24.339,6.282549314,38,0.815789474
6,5.664081528,1.740486012,0.951617606,6,0.6,8.328,2.763953196,7,0.857142857
15,13.09384288,1.857163515,0.989890332,15,0.416666667,22.536,4.370193722,21,0.714285714
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1
14,10.71361896,2.052210062,0.981482559,14,0.7,18.128,4.222008246,16,0.875
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1
182,36.56740776,7.121132825,0.980854921,182,0.346666667,78.368,15.22266722,227,0.801762115
22,20.33235491,1.984866869,0.995223654,22,0.305555556,35.454,5.292567428,35,0.628571429
8,5.749330047,2.147526642,0.927619543,8,0.5,8.998,3.191538243,9,0.888888889
2,2.309401077,1.154700538,0.866025404,2,1,1.96,1.595769122,2,1
18,14.99098159,2.343649561,0.987703725,18,0.428571429,26.456,4.787307365,26,0.692307692
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1
10,10.00182563,1.621773932,0.986766484,10,0.555555556,16.168,3.568248232,13,0.769230769
8,6.262737193,1.856014416,0.95507682,8,0.666666667,10.288,3.191538243,9,0.888888889
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1
2,2.309401077,1.154700538,0.866025404,2,1,1.96,1.595769122,2,1
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1
3,2.581988897,1.763834207,0.730296743,3,0.75,3.093,1.954410048,3,1
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1
103,62.46720117,4.73245309,0.997126157,103,0.104251012,112.706,11.45179781,243,0.423868313
34,28.10145891,2.177011672,0.996994707,34,0.435897436,49.976,6.579524642,52,0.653846154
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1
21,16.04269275,2.299914315,0.989670301,21,0.375,27.126,5.170882946,31,0.677419355
16,15.44351583,1.707186381,0.993871243,16,0.571428571,25.968,4.513516668,21,0.761904762
4,4.618802154,1.154700538,0.968245837,4,1,5.88,2.256758334,4,1
5,4.492622032,1.72134074,0.923686818,5,0.625,6.368,2.523132522,5,1
12,10.04203793,2.675345625,0.963858525,12,0.3,17.235,3.908820095,18,0.666666667
13,12.26928619,1.79774157,0.989207156,13,0.590909091,20.088,4.068428945,16,0.8125
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1
34,15.55698955,3.481492696,0.974637475,34,0.425,32.733,6.579524642,45,0.755555556
2,2.309401077,1.154700538,0.866025404,2,1,1.96,1.595769122,2,1
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1
3,2.581988897,1.763834207,0.730296743,3,0.75,3.093,1.954410048,3,1
2,2.309401077,1.154700538,0.866025404,2,1,1.96,1.595769122,2,1
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1
4,3.435908801,1.691507428,0.870424023,4,0.666666667,4.408,2.256758334,4,1
22,14.60384358,3.075798292,0.977568944,22,0.423076923,26.936,5.292567428,33,0.666666667
4,3.435908801,1.691507428,0.870424023,4,0.666666667,4.408,2.256758334,4,1
82,58.47555494,2.851801952,0.998810078,82,0.126153846,102.624,10.21790794,157,0.522292994
9,8.887578561,1.640109653,0.98282509,9,0.5625,14.208,3.385137501,11,0.818181818
3,3.464101615,1.154700538,0.942809042,3,1,3.92,1.954410048,3,1
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1
5,5.773502692,1.154700538,0.979795897,5,1,7.84,2.523132522,5,1
