20,16.41545511,2.513861585,0.988204515,20,0.181818182,27.838,5.046265044,30,0.666666667
156,83.95588605,4.328429198,0.998670105,156,0.049180328,162.728,14.09345128,358,0.43575419
267,35.20571008,10.75768208,0.95217077,271,0.693506494,80.402,18.43786751,295,0.905084746
86,21.17371201,5.802208792,0.961721461,86,0.651515152,48.529,10.46415791,98,0.87755102
12735,344.8541656,154.728597,0.893693315,13683,0.194320679,2522.594,127.3369766,41378,0.307772246
111,29.37115631,18.12120613,0.786984433,111,0.317142857,108.984,11.88821221,310,0.358064516
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1
2,2.309401077,1.154700538,0.866025404,2,1,1.96,1.595769122,2,1
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1
79,53.3836562,4.9512415,0.99568959,79,0.069298246,99.524,10.02925341,213,0.370892019
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1
14,4.881411847,3.862656819,0.611429251,14,0.7,10.404,4.222008246,14,1
4,3.435908801,1.691507428,0.870424023,4,0.666666667,4.408,2.256758334,4,1
2,2.309401077,1.154700538,0.866025404,2,1,1.96,1.595769122,2,1
7,6.008458016,1.771024422,0.955572789,7,0.466666667,8.816,2.985410661,8,0.875
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1
7,6.008458016,1.771024422,0.955572789,7,0.466666667,8.816,2.985410661,8,0.875
11,9.270437893,1.932333407,0.978035079,11,0.314285714,14.721,3.742410319,15,0.733333333
18,15.09206211,2.691097745,0.983973975,18,0.214285714,25.944,4.787307365,29,0.620689655
45,27.62253963,2.969099427,0.994206351,45,0.163043478,50.407,7.569397566,73,0.616438356
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1
1329,46.29494463,39.64127601,0.516517618,1380,0.689673067,167.654,41.13557287,1504,0.883643617
155,18.08462234,11.8297967,0.75637723,156,0.627530364,63.061,14.04820734,189,0.82010582
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1
5,4.881889979,1.7758989,0.931487699,5,0.625,7.013,2.523132522,6,0.833333333
13,4.470371451,3.856396618,0.505789615,13,0.8125,9.461,4.068428945,13,1
52,14.26308748,5.411493008,0.925230518,52,0.65,32.452,8.13685789,57,0.912280702
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1
310,26.76681871,15.94218625,0.803284799,325,0.561594203,67.006,19.86716535,338,0.917159763
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1
2,2.309401077,1.154700538,0.866025404,2,1,1.96,1.595769122,2,1
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1
2,2.309401077,1.154700538,0.866025404,2,1,1.96,1.595769122,2,1
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1
4,3.651483717,1.825741858,0.866025404,4,0.666666667,5.053,2.256758334,5,0.8
14,6.301589129,4.600078559,0.68346096,14,0.56,21.519,4.222008246,21,0.666666667
7,4.881484709,2.369236989,0.874318998,7,0.583333333,8.146,2.985410661,8,0.875
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1
7,5.359568175,2.924712044,0.837981138,7,0.583333333,10.106,2.985410661,10,0.7
3,3.464101615,1.154700538,0.942809042,3,1,3.92,1.954410048,3,1
2,2.309401077,1.154700538,0.866025404,2,1,1.96,1.595769122,2,1
