1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1,NOMOLD
119,47.12485691,19.02923991,0.914845202,119,0.1335578,143.026,12.30916349,477,0.249475891,NOMOLD
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1,NOMOLD
36,20.07531369,4.011594605,0.979831145,36,0.4,39.374,6.770275003,57,0.631578947,NOMOLD
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1,NOMOLD
164,40.95918019,19.91342878,0.873860121,397,0.235632184,81.95,14.45030399,426,0.384976526,NOMOLD
177,41.07105416,22.78436881,0.832013818,466,0.271889401,89.227,15.01210843,502,0.352589641,NOMOLD
4,3.651483717,1.825741858,0.866025404,4,0.666666667,5.053,2.256758334,5,0.8,NOMOLD
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1,NOMOLD
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1,NOMOLD
3,3.464101615,1.154700538,0.942809042,3,1,3.92,1.954410048,3,1,NOMOLD
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1,NOMOLD
21,10.31189402,3.65712898,0.934998552,21,0.583333333,21.337,5.170882946,27,0.777777778,NOMOLD
3,3.464101615,1.154700538,0.942809042,3,1,3.92,1.954410048,3,1,NOMOLD
12,9.569378998,1.967594988,0.978633243,12,0.375,15.184,3.908820095,14,0.857142857,NOMOLD
81,27.62900292,8.690439182,0.949244068,81,0.460227273,61.753,10.1554125,158,0.512658228,NOMOLD
3,2.581988897,1.763834207,0.730296743,3,0.75,3.093,1.954410048,3,1,NOMOLD
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1,NOMOLD
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1,NOMOLD
2,2.309401077,1.154700538,0.866025404,2,1,1.96,1.595769122,2,1,NOMOLD
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1,NOMOLD
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1,NOMOLD
7,4.91838146,3.134187176,0.77066579,7,0.466666667,10.288,2.985410661,9,0.777777778,NOMOLD
3,3.464101615,1.154700538,0.942809042,3,1,3.92,1.954410048,3,1,NOMOLD
2,2.309401077,1.154700538,0.866025404,2,1,1.96,1.595769122,2,1,NOMOLD
3,3.464101615,1.154700538,0.942809042,3,1,3.92,1.954410048,3,1,NOMOLD
4,4.618802154,1.154700538,0.968245837,4,1,5.88,2.256758334,4,1,NOMOLD
2,2.309401077,1.154700538,0.866025404,2,1,1.96,1.595769122,2,1,NOMOLD
8,5.10917439,2.136118845,0.908403437,8,0.8,8.328,3.191538243,8,1,NOMOLD
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1,NOMOLD
431,90.69934184,21.19558883,0.972310998,434,0.247274814,302.649,23.42576026,1526,0.282437746,NOMOLD
3,3.464101615,1.154700538,0.942809042,3,1,3.92,1.954410048,3,1,NOMOLD
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1,NOMOLD
2,2.309401077,1.154700538,0.866025404,2,1,1.96,1.595769122,2,1,NOMOLD
6,5.664081528,1.740486012,0.951617606,6,0.6,8.328,2.763953196,7,0.857142857,NOMOLD
137,53.58267176,18.00802541,0.941833702,138,0.185636856,130.644,13.20733954,522,0.262452107,NOMOLD
91,24.01028608,7.164238476,0.954446515,110,0.541666667,52.433,10.76405122,135,0.674074074,NOMOLD
8,6.675818914,1.897395185,0.958759359,8,0.4,10.313,3.191538243,10,0.8,NOMOLD
53,14.44376004,7.923425251,0.836104095,71,0.552083333,30.128,8.214724333,75,0.706666667,NOMOLD
42,12.38256012,4.723282013,0.924390991,42,0.7,25.927,7.312732791,50,0.84,NOMOLD
25,19.66180908,2.165162894,0.993918274,25,0.735294118,32.89,5.641895835,31,0.806451613,NOMOLD
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1,NOMOLD
147,26.5932006,12.02376198,0.891948655,182,0.392,63.019,13.68087033,222,0.662162162,NOMOLD
29,11.34245272,7.209369241,0.772010834,29,0.376623377,28.954,6.07650778,50,0.58,NOMOLD
2,2.309401077,1.154700538,0.866025404,2,1,1.96,1.595769122,2,1,NOMOLD
4,3.651483717,1.825741858,0.866025404,4,0.666666667,5.053,2.256758334,5,0.8,NOMOLD
12,8.129509645,3.788867558,0.884751283,12,0.428571429,16.383,3.908820095,20,0.6,NOMOLD
3,3.464101615,1.154700538,0.942809042,3,1,3.92,1.954410048,3,1,NOMOLD
92,22.98178191,6.19527993,0.96297981,93,0.365079365,46.826,10.82303276,121,0.760330579,NOMOLD
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1,NOMOLD
196,84.88396966,21.8545364,0.966287985,197,0.092018779,214.545,15.79730834,1033,0.189738625,NOMOLD
3,2.581988897,1.763834207,0.730296743,3,0.75,3.093,1.954410048,3,1,NOMOLD
5,4.253087215,1.943686139,0.88946364,5,0.625,6.55,2.523132522,5,1,NOMOLD
9,7.651032617,1.944913249,0.967150961,9,0.642857143,12.248,3.385137501,11,0.818181818,NOMOLD
550,62.7725962,17.39456849,0.960839789,749,0.300710771,145.25,26.46283714,888,0.619369369,MOLD
163,30.95999999,25.80474159,0.552539843,389,0.25310559,80.99,14.40618082,444,0.367117117,NOMOLD
2,2.309401077,1.154700538,0.866025404,2,1,1.96,1.595769122,2,1,NOMOLD
26,7.598451563,4.600748515,0.79585671,26,0.619047619,16.59,5.753627392,29,0.896551724,NOMOLD
7,3.763583333,2.727798137,0.688972486,7,0.777777778,6.831,2.985410661,7,1,NOMOLD
163,30.96867993,22.05391727,0.702041358,350,0.298534799,76.425,14.40618082,401,0.406483791,MOLD
6,4,2.211083194,0.833333333,6,0.666666667,6.186,2.763953196,6,1,NOMOLD
2,2.309401077,1.154700538,0.866025404,2,1,1.96,1.595769122,2,1,NOMOLD
64,32.68749636,8.042059263,0.969262567,64,0.304761905,65.5,9.027033337,154,0.415584416,NOMOLD
5,5.773502692,1.154700538,0.979795897,5,1,7.84,2.523132522,5,1,NOMOLD
4,3.435908801,1.691507428,0.870424023,4,0.666666667,4.408,2.256758334,4,1,NOMOLD
4,4.618802154,1.154700538,0.968245837,4,1,5.88,2.256758334,4,1,NOMOLD
6,6.92820323,1.154700538,0.986013297,6,1,9.8,2.763953196,6,1,NOMOLD
18,19.17280474,1.589658845,0.996556858,18,0.529411765,31.848,4.787307365,25,0.72,NOMOLD
2,2.309401077,1.154700538,0.866025404,2,1,1.96,1.595769122,2,1,NOMOLD
6,6.92820323,1.154700538,0.986013297,6,1,9.8,2.763953196,6,1,NOMOLD
191,42.81959337,25.13493422,0.809589761,191,0.186523438,170.64,15.59451035,586,0.325938567,NOMOLD
2,2.309401077,1.154700538,0.866025404,2,1,1.96,1.595769122,2,1,NOMOLD
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1,NOMOLD
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1,NOMOLD
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1,NOMOLD
29,24.57917299,3.546951121,0.989532939,29,0.329545455,44.915,6.07650778,58,0.5,NOMOLD
85,53.46960119,5.196489323,0.99526625,85,0.258358663,102.724,10.4031419,203,0.418719212,NOMOLD
4,3.651483717,1.825741858,0.866025404,4,0.666666667,5.053,2.256758334,5,0.8,NOMOLD
3,3.464101615,1.154700538,0.942809042,3,1,3.92,1.954410048,3,1,NOMOLD
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1,NOMOLD
121,29.9131906,21.30262869,0.702029029,121,0.242,108.538,12.41217084,345,0.350724638,NOMOLD
221,38.53231473,17.68079127,0.888510548,231,0.252860412,149.244,16.77456227,564,0.391843972,NOMOLD
3,3.464101615,1.154700538,0.942809042,3,1,3.92,1.954410048,3,1,NOMOLD
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1,NOMOLD
2,2.309401077,1.154700538,0.866025404,2,1,1.96,1.595769122,2,1,NOMOLD
2,2.309401077,1.154700538,0.866025404,2,1,1.96,1.595769122,2,1,NOMOLD
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1,NOMOLD
56,10.188209,8.103899467,0.606059336,60,0.777777778,25.166,8.444016491,60,0.933333333,NOMOLD
144,33.83048685,24.04484966,0.703449738,380,0.225705329,78.427,13.54055001,423,0.340425532,NOMOLD
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1,NOMOLD
10,11.54700538,1.154700538,0.994987437,10,1,17.64,3.568248232,10,1,NOMOLD
